year,month,title,writer,rank,split_writer,nouns
2015,4,보카바이블 (VOCA Bible) 3.0 (교재 + 어원북 + 미니단어장),허민  (지은이) |,33,"[('허민  ', '지은이')]","['카바', '이블', '교재', '어원', '북', '미니', '단', '어장']"
2015,4,우리들의 마지막 얼굴,문태준  (지은이) |,34,"[('문태준  ', '지은이')]","['우리들의', '마지막', '얼굴']"
2015,4,해커스 토익 실전 1000제 리딩 2 문제집 (문제.정답.해설) (해설집 별매),해커스어학연구소 편집부  (엮은이) |,35,"[('해커스어학연구소 편집부  ', '엮은이')]","['해커스', '토익', '실전', '리딩', '문제집', '문제', '정답', '해설', '해설', '집', '별', '매']"
2015,4,코끼리는 생각하지 마,"조지 레이코프 (지은이), 유나영 (옮긴이), 나익주  (감수) |",36,"[('조지 레이코프 ', '지은이'), (', 유나영 ', '옮긴이'), (', 나익주  ', '감수')]",['코끼리는 생각하지 마']
2015,4,내 아이가 힘겨운 부모들에게,오은영  (지은이) |,37,"[('오은영  ', '지은이')]","['아이', '부모']"
2015,4,기억의 방법,"유시민, 정운현, 변상욱, 김용민, 김미화, 이정렬, 김현호, 김상철 (지은이), 이동호  (사진) |",38,"[('유시민, 정운현, 변상욱, 김용민, 김미화, 이정렬, 김현호, 김상철 ', '지은이'), (', 이동호  ', '사진')]","['기억', '방법']"
2015,4,어른은 겁이 많다,손씨 (지은이) | MY (흐름출판) |,39,"[('손씨 ', '지은이'), (' | MY ', '흐름출판')]","['어른', '겁']"
2015,4,그레이의 50가지 그림자 2,"E. L. 제임스 (지은이), 박은서  (옮긴이) |",40,"[('E. L. 제임스 ', '지은이'), (', 박은서  ', '옮긴이')]",['그레이의 50가지 그림자 2']
2015,4,심리정치,"한병철 (지은이), 김태환  (옮긴이) |",41,"[('한병철 ', '지은이'), (', 김태환  ', '옮긴이')]","['심리', '정치']"
2015,4,똑똑해지는 숨은그림찾기 1,Highlights 편집부  (지은이) |,42,"[('Highlights 편집부  ', '지은이')]",['숨은그림찾기']
2015,4,수선화에게,"정호승 (지은이), 박항률  (그림) |",43,"[('정호승 ', '지은이'), (', 박항률  ', '그림')]",['수선화']
2015,4,코믹 메이플 스토리 수학도둑 45,"송도수 (글), 서정 엔터테인먼트 (그림), 여운방  (감수) |",44,"[('송도수 ', '글'), (', 서정 엔터테인먼트 ', '그림'), (', 여운방  ', '감수')]","['코믹', '메이플', '스토리', '수학도둑']"
2015,4,맏물 이야기,"미야베 미유키 (지은이), 김소연  (옮긴이) |",45,"[('미야베 미유키 ', '지은이'), (', 김소연  ', '옮긴이')]","['물', '이야기']"
2015,4,셜리 2,모리 카오루 (지은이) | 대원씨아이 (만화) |,46,"[('모리 카오루 ', '지은이'), (' | 대원씨아이 ', '만화')]",['셜리']
2015,4,용감한 친구들 1,"줄리언 반스 (지은이), 한유주  (옮긴이) |",47,"[('줄리언 반스 ', '지은이'), (', 한유주  ', '옮긴이')]",['친구']
2015,4,문득 사람이 그리운 날엔 시를 읽는다,박광수  (엮은이) |,48,"[('박광수  ', '엮은이')]","['사람', '날', '시']"
2015,4,일빵빵 입에 달고 사는 기초영어 2 : 의문사.Be동사 편,서장혁  (지은이) |,49,"[('서장혁  ', '지은이')]","['일', '입', '기초', '영어', '의문', '동사']"
2015,4,제로 투 원,"피터 틸, 블레이크 매스터스 (지은이), 이지연  (옮긴이) |",50,"[('피터 틸, 블레이크 매스터스 ', '지은이'), (', 이지연  ', '옮긴이')]",['제로']
2015,5,해커스 토익 보카 : 토익 최신 기출 단어.적중 출제포인트 30일 완성 (구토익),David Cho  (지은이) |,1,"[('David Cho  ', '지은이')]","['해커스', '토익', '카', '토익', '최신', '기', '단어', '적중', '출제', '포인트', '완성', '토익']"
2015,5,고양이 낸시 (스티커 포함),엘렌 심  (지은이) |,2,"[('엘렌 심  ', '지은이')]","['고양이', '낸시', '스티커', '포함']"
2015,5,백종원이 추천하는 집밥 메뉴 52,백종원  (지은이) |,3,"[('백종원  ', '지은이')]","['백종원', '추천', '집', '밥', '메뉴']"
2015,5,금요일엔 돌아오렴,416세월호참사 작가기록단  (엮은이) |,4,"[('416세월호참사 작가기록단  ', '엮은이')]",['금요일']
2015,5,목소리의 형태 1,오이마 요시토키 (지은이) | 대원씨아이 (만화) |,5,"[('오이마 요시토키 ', '지은이'), (' | 대원씨아이 ', '만화')]","['목소리', '형태']"
2015,5,생각해봤어?,"노회찬, 유시민, 진중권  (지은이) |",6,"[('노회찬, 유시민, 진중권  ', '지은이')]",['생각']
2015,5,1그램의 용기,한비야  (지은이) |,7,"[('한비야  ', '지은이')]","['그램', '용기']"
2015,5,기린이 아닌 모든 것,이장욱  (지은이) |,8,"[('이장욱  ', '지은이')]",['기린']
2015,5,꽃잎이 떨어져도 꽃은 지지 않네,"법정, 최인호 (지은이) | 여백 (여백미디어) |",9,"[('법정, 최인호 ', '지은이'), (' | 여백 ', '여백미디어')]","['꽃잎', '꽃']"
2015,5,내가 태어날 때까지,난다  (지은이) |,10,"[('난다  ', '지은이')]",['때']
2015,5,공부의 배신,"윌리엄 데레저위츠 (지은이), 김선희  (옮긴이) |",11,"[('윌리엄 데레저위츠 ', '지은이'), (', 김선희  ', '옮긴이')]","['공부', '배신']"
2015,5,대성당 (무선),"레이먼드 카버 (지은이), 김연수  (옮긴이) |",12,"[('레이먼드 카버 ', '지은이'), (', 김연수  ', '옮긴이')]","['대성당', '무선']"
2015,5,자기 앞의 생 (특별판),"에밀 아자르 (지은이), 용경식  (옮긴이) |",13,"[('에밀 아자르 ', '지은이'), (', 용경식  ', '옮긴이')]","['앞', '생', '판']"
2015,5,임신 출산 육아 대백과 (2017~2018년 최신 개정판),삼성출판사 편집부  (엮은이) |,14,"[('삼성출판사 편집부  ', '엮은이')]","['임신', '출산', '육아', '백', '최신', '개정판']"
2015,5,내 머리 사용법,"정철 (지은이), 염예슬  (그림) |",15,"[('정철 ', '지은이'), (', 염예슬  ', '그림')]","['머리', '사용법']"
2015,5,오늘 내가 사는 게 재미있는 이유,김혜남  (지은이) |,16,"[('김혜남  ', '지은이')]","['오늘', '게', '이유']"
2015,5,내가 고전을 공부하는 이유,조윤제  (지은이) |,17,"[('조윤제  ', '지은이')]","['고전', '공부', '이유']"
2015,5,계약직 아내 세트 - 전2권,류다현 (지은이) | 파란 (파란미디어) |,18,"[('류다현 ', '지은이'), (' | 파란 ', '파란미디어')]","['계약', '직', '아내', '세트']"
2015,5,리딩으로 리드하라,이지성  (지은이) |,19,"[('이지성  ', '지은이')]","['리딩', '리드']"
2015,5,냅킨 노트,"가스 캘러헌 (지은이), 이아린  (옮긴이) |",20,"[('가스 캘러헌 ', '지은이'), (', 이아린  ', '옮긴이')]","['냅킨', '노트']"
2015,5,Great 인문학 세트 - 전4권 (특별 부록: 영문판 군주론 포함),"장 자크 루소, 존 스튜어트 밀, 니콜로 마키아벨리 (지은이), 김중현, 권기돈 (옮긴이) | 펭귄클래식코리아 (웅진) |",21,"[('장 자크 루소, 존 스튜어트 밀, 니콜로 마키아벨리 ', '지은이'), (', 김중현, 권기돈 ', '옮긴이'), (' | 펭귄클래식코리아 ', '웅진')]","['인문학', '세트', '부록', '영문판', '군주론', '포함']"
2015,5,그리스인 조르바,"니코스 카잔차키스 (지은이), 이윤기  (옮긴이) |",22,"[('니코스 카잔차키스 ', '지은이'), (', 이윤기  ', '옮긴이')]",['그리스인 조르바']
2015,5,그림의 힘 2,김선현  (지은이) |,23,"[('김선현  ', '지은이')]","['그림', '힘']"
2015,5,쿠키런 어드벤처 9 : 베를린,"송도수 (글), 서정은  (그림) |",24,"[('송도수 ', '글'), (', 서정은  ', '그림')]","['쿠키런', '어드벤처', '베를린']"
2015,5,알라망드,어도담  (지은이) |,25,"[('어도담  ', '지은이')]","['알라', '망드']"
2015,5,부자의 운,"사이토 히토리 (지은이), 하연수  (옮긴이) |",26,"[('사이토 히토리 ', '지은이'), (', 하연수  ', '옮긴이')]",['부자']
2015,5,스위트 히어애프터,"요시모토 바나나 (지은이), 김난주  (옮긴이) |",27,"[('요시모토 바나나 ', '지은이'), (', 김난주  ', '옮긴이')]",['히어애프터']
2015,5,해커스 토익 실전 1000제 리딩 2 문제집 (문제.정답.해설) (해설집 별매),해커스어학연구소 편집부  (엮은이) |,28,"[('해커스어학연구소 편집부  ', '엮은이')]","['해커스', '토익', '실전', '리딩', '문제집', '문제', '정답', '해설', '해설', '집', '별', '매']"
2015,5,파이프를 문 셜록(sherlock) 북엔드,,29,,"['파이프', '문', '셜록', '북엔드']"
2015,5,데빌스 스타,"요 네스뵈 (지은이), 노진선  (옮긴이) |",30,"[('요 네스뵈 ', '지은이'), (', 노진선  ', '옮긴이')]","['빌스', '스타']"
2015,5,"바보, 산을 옮기다","노무현재단, 윤태영  (지은이) |",31,"[('노무현재단, 윤태영  ', '지은이')]","['바보', '산']"
2015,5,동사의 맛,김정선  (지은이) |,32,"[('김정선  ', '지은이')]","['동사', '맛']"
2015,5,아들러 심리학을 읽는 밤,"기시미 이치로 (지은이), 박재현  (옮긴이) |",33,"[('기시미 이치로 ', '지은이'), (', 박재현  ', '옮긴이')]","['아들러', '심리학', '밤']"
2015,5,집 나간 책,서민  (지은이) |,34,"[('서민  ', '지은이')]","['집', '책']"
2015,5,일빵빵 입에 달고 사는 기초영어 1 : 동사.조동사 편,서장혁  (지은이) |,35,"[('서장혁  ', '지은이')]","['일', '입', '기초', '영어', '동사', '조', '동사']"
2015,5,말하다,김영하  (지은이) |,36,"[('김영하  ', '지은이')]",['말']
2015,5,마음의 힘,"강상중 (지은이), 노수경  (옮긴이) |",37,"[('강상중 ', '지은이'), (', 노수경  ', '옮긴이')]","['마음', '힘']"
2015,5,김이나의 작사법,김이나  (지은이) |,38,"[('김이나  ', '지은이')]","['김이나', '작사']"
2015,5,해커스 토익 Reading (Hackers TOEIC Reading) (최신경향 반영 전면개정판),David Cho  (지은이) |,39,"[('David Cho  ', '지은이')]","['해커스', '토익', '최신', '경향', '반영', '전면', '개정판']"
2015,5,헤세로 가는 길,"정여울 (지은이), 이승원 (사진) | arte (아르테) |",40,"[('정여울 ', '지은이'), (', 이승원 ', '사진'), (' | arte ', '아르테')]","['헤세', '길']"
2015,5,빅 퀘스천,"더글라스 케네디 (지은이), 조동섭  (옮긴이) |",41,"[('더글라스 케네디 ', '지은이'), (', 조동섭  ', '옮긴이')]","['빅', '퀘스천']"
2015,5,아빠는 회사에서 내 생각 해?,김영진  (지은이) |,42,"[('김영진  ', '지은이')]","['아빠', '회사', '생각']"
2015,5,초등학생을 위한 과학실험 380,"E. 리처드 처칠, 뮤리엘 맨델, 루이스 V. 뢰슈니그 (지은이), 강수희 (옮긴이), 천성훈  (감수) |",43,"[('E. 리처드 처칠, 뮤리엘 맨델, 루이스 V. 뢰슈니그 ', '지은이'), (', 강수희 ', '옮긴이'), (', 천성훈  ', '감수')]","['초등학생', '과학', '실험']"
2015,5,슬픔이 없는 십오 초,심보선  (지은이) |,44,"[('심보선  ', '지은이')]",['슬픔']
2015,5,씨네샹떼,"이상용, 강신주  (지은이) |",45,"[('이상용, 강신주  ', '지은이')]","['샹', '떼']"
2015,5,역사와 책임,한홍구  (지은이) |,46,"[('한홍구  ', '지은이')]","['역사', '책임']"
2015,5,나오미와 가나코,"오쿠다 히데오 (지은이), 김해용  (옮긴이) |",47,"[('오쿠다 히데오 ', '지은이'), (', 김해용  ', '옮긴이')]","['나오미', '가나', '코']"
2015,5,나루토 Naruto 72,기시모토 마사시 (지은이) | 대원씨아이 (만화) |,48,"[('기시모토 마사시 ', '지은이'), (' | 대원씨아이 ', '만화')]",['나루토']
2015,5,마음의 미래,"미치오 가쿠 (지은이), 박병철  (옮긴이) |",49,"[('미치오 가쿠 ', '지은이'), (', 박병철  ', '옮긴이')]","['마음', '미래']"
2015,5,"일론 머스크, 미래의 설계자","애슐리 반스 (지은이), 안기순  (옮긴이) |",50,"[('애슐리 반스 ', '지은이'), (', 안기순  ', '옮긴이')]","['일', '미래', '설계자']"
2015,6,미움받을 용기 (반양장),"기시미 이치로, 고가 후미타케 (지은이), 전경아 (옮긴이), 김정운 (감수) | 인플루엔셜 (주) |",1,"[('기시미 이치로, 고가 후미타케 ', '지은이'), (', 전경아 ', '옮긴이'), (', 김정운 ', '감수'), (' | 인플루엔셜 ', '주')]","['미움', '용기', '양장']"
2015,6,딸에게 주는 레시피,"공지영 (지은이), 이장미  (그림) |",2,"[('공지영 ', '지은이'), (', 이장미  ', '그림')]","['딸', '레시', '피']"
2015,6,담론,신영복  (지은이) |,3,"[('신영복  ', '지은이')]",['담론']
2015,6,백종원이 추천하는 집밥 메뉴 52,백종원  (지은이) |,4,"[('백종원  ', '지은이')]","['백종원', '추천', '집', '밥', '메뉴']"
2015,6,오베라는 남자,"프레드릭 배크만 (지은이), 최민우  (옮긴이) |",5,"[('프레드릭 배크만 ', '지은이'), (', 최민우  ', '옮긴이')]","['오', '남자']"
2015,6,지적 대화를 위한 넓고 얕은 지식 : 현실 세계 편 (반양장),채사장  (지은이) |,6,"[('채사장  ', '지은이')]","['지적', '대화', '지식', '현실', '세계', '양장']"
2015,6,그림의 힘 2,김선현  (지은이) |,7,"[('김선현  ', '지은이')]","['그림', '힘']"
2015,6,그림의 힘,김선현  (지은이) |,8,"[('김선현  ', '지은이')]","['그림', '힘']"
2015,6,생각하는 인문학,이지성  (지은이) |,9,"[('이지성  ', '지은이')]","['생각', '인문학']"
2015,6,2015 제6회 젊은작가상 수상작품집,"정지돈, 이장욱, 윤이형, 최은미, 김금희, 손보미, 백수린  (지은이) |",10,"[('정지돈, 이장욱, 윤이형, 최은미, 김금희, 손보미, 백수린  ', '지은이')]","['작가', '수상', '작품집']"
2015,6,유시민의 글쓰기 특강,유시민  (지은이) |,11,"[('유시민  ', '지은이')]","['유시민', '글쓰기', '특강']"
2015,6,유시민의 논술 특강,유시민  (지은이) |,12,"[('유시민  ', '지은이')]","['유시민', '논술', '특강']"
2015,6,미스테리아 1호,미스테리아 편집부  (엮은이) |,13,"[('미스테리아 편집부  ', '엮은이')]","['미스', '테리']"
2015,6,나미야 잡화점의 기적,"히가시노 게이고 (지은이), 양윤옥  (옮긴이) |",14,"[('히가시노 게이고 ', '지은이'), (', 양윤옥  ', '옮긴이')]","['나미', '잡화', '기적']"
2015,6,내 옆에 있는 사람,이병률  (지은이) |,15,"[('이병률  ', '지은이')]","['옆', '사람']"
2015,6,지적 대화를 위한 넓고 얕은 지식 : 현실 너머 편 (반양장),채사장  (지은이) |,16,"[('채사장  ', '지은이')]","['지적', '대화', '지식', '현실', '너머', '양장']"
2015,6,비밀의 정원,조해너 배스포드  (지은이) |,17,"[('조해너 배스포드  ', '지은이')]","['비밀', '정원']"
2015,6,익숙한 절망 불편한 희망,"다니엘 튜더 (지은이), 송정화  (옮긴이) |",18,"[('다니엘 튜더 ', '지은이'), (', 송정화  ', '옮긴이')]","['절망', '불편', '희망']"
2015,6,어떻게 죽을 것인가,"아툴 가완디 (지은이), 김희정  (옮긴이) |",19,"[('아툴 가완디 ', '지은이'), (', 김희정  ', '옮긴이')]",['어떻게 죽을 것인가']
2015,6,나오미와 가나코,"오쿠다 히데오 (지은이), 김해용  (옮긴이) |",20,"[('오쿠다 히데오 ', '지은이'), (', 김해용  ', '옮긴이')]","['나오미', '가나', '코']"
2015,6,양말 도깨비 시즌 2 : 1,만물상  (지은이) |,21,"[('만물상  ', '지은이')]","['양말', '도깨비', '시즌']"
2015,6,위험한 과학책,"랜들 먼로 (지은이), 이지연 (옮긴이), 이명현  (감수) |",22,"[('랜들 먼로 ', '지은이'), (', 이지연 ', '옮긴이'), (', 이명현  ', '감수')]","['위험', '과학', '책']"
2015,6,"선생님, 요즘은 어떠하십니까","이오덕, 권정생  (지은이) |",23,"[('이오덕, 권정생  ', '지은이')]","['선생님', '요즘']"
2015,6,그림책으로 읽는 아이들 마음,서천석  (지은이) |,24,"[('서천석  ', '지은이')]","['그림책', '아이들', '마음']"
